# x y z nx ny nz
3.083000 -1.702000 -0.124000 -0.157628 -0.336221 0.928498
3.062000 -1.700000 -0.126000 -0.159259 -0.333685 0.929135
3.047000 -1.700000 -0.129000 0.161676 0.336496 -0.927702
3.031000 -1.700000 -0.132000 0.167445 0.332965 -0.927953
3.013000 -1.699000 -0.135000 0.169130 0.335996 -0.926554
2.999000 -1.700000 -0.138000 0.173400 0.334938 -0.926147
2.983000 -1.699000 -0.140000 0.165099 0.488711 -0.856682
2.968000 -1.699000 -0.143000 0.169844 0.463627 -0.869599
2.952000 -1.698000 -0.146000 0.168149 0.512053 -0.842334
2.943000 -1.701000 -0.149000 0.175005 0.485411 -0.856592
2.929000 -1.701000 -0.152000 0.178226 0.481935 -0.857889
2.914000 -1.701000 -0.155000 0.181726 0.487483 -0.854012
2.896000 -1.699000 -0.158000 0.185410 0.494036 -0.849442
2.883000 -1.699000 -0.161000 0.194753 0.454776 -0.869051
2.870000 -1.699000 -0.164000 0.199223 0.449847 -0.870602
2.864000 -1.703000 -0.167000 0.206134 0.417508 -0.884984
2.846000 -1.700000 -0.170000 0.213239 0.397004 -0.892702
2.838000 -1.703000 -0.173000 0.228976 0.289418 -0.929412
2.825000 -1.702000 -0.176000 0.240653 0.187304 -0.952367
2.816000 -1.704000 -0.179000 0.247467 0.179942 -0.952041
2.804000 -1.704000 -0.182000 0.247236 0.238017 -0.939267
2.789000 -1.702000 -0.185000 0.247370 0.296154 -0.922551
2.780000 -1.703000 -0.188000 0.251594 0.330258 -0.909742
2.768000 -1.702000 -0.191000 0.211911 0.642815 -0.736127
2.755000 -1.701000 -0.194000 0.209868 0.672265 -0.709941
2.745000 -1.701000 -0.197000 0.184957 0.777322 -0.601299
2.731000 -1.699000 -0.200000 0.183885 0.794667 -0.578525
2.725000 -1.702000 -0.204000 0.177419 0.823843 -0.538336
2.717000 -1.703000 -0.207000 0.178335 0.829941 -0.528578
2.705000 -1.702000 -0.210000 0.169283 0.850864 -0.497366
2.693000 -1.700000 -0.213000 0.170503 0.853146 -0.493022
2.685000 -1.701000 -0.216000 0.159338 0.874294 -0.458499
2.677000 -1.702000 -0.220000 0.135490 0.915365 -0.379144
2.669000 -1.702000 -0.223000 -0.001181 0.999869 -0.016129
2.659000 -1.702000 -0.226000 0.000657 0.999936 -0.011317
2.649000 -1.701000 -0.229000 0.000516 0.999932 -0.011637
2.641000 -1.701000 -0.232000 0.007421 0.999906 -0.011488
2.634000 -1.701000 -0.236000 0.005034 0.999919 -0.011706
2.624000 -1.700000 -0.239000 0.007936 0.999849 -0.015479
2.620000 -1.703000 -0.242000 0.017711 0.999589 -0.022554
2.613000 -1.703000 -0.246000 0.022148 0.999523 -0.021510
2.606000 -1.703000 -0.249000 0.021567 0.999652 -0.015189
2.599000 -1.703000 -0.252000 0.022425 0.999637 -0.014936
2.588000 -1.700000 -0.255000 0.028875 0.999478 -0.014469
2.586000 -1.703000 -0.259000 0.028875 0.999478 -0.014469
2.575000 -1.701000 -0.262000 0.026057 0.999659 0.001686
2.570000 -1.701000 -0.265000 0.032101 0.999401 0.012916
2.563000 -1.700000 -0.269000 0.009902 0.998665 0.050696
2.553000 -1.698000 -0.272000 -0.013468 0.976196 0.216474
2.547000 -1.697000 -0.275000 -0.031023 0.971782 0.233833
2.542000 -1.698000 -0.278000 -0.009115 0.968268 0.249747
2.537000 -1.698000 -0.282000 0.035105 -0.965075 -0.259610
2.531000 -1.697000 -0.285000 0.032394 -0.966377 -0.255082
2.528000 -1.698000 -0.289000 0.022236 -0.982374 -0.185597
2.524000 -1.699000 -0.292000 0.061951 -0.967952 -0.243374
2.514000 -1.695000 -0.295000 -0.079950 0.975296 0.205926
2.511000 -1.696000 -0.298000 -0.060030 0.984753 0.163273
2.508000 -1.697000 -0.302000 -0.089083 0.980901 0.172910
2.503000 -1.696000 -0.305000 -0.079373 0.984599 0.155772
2.499000 -1.695000 -0.309000 -0.060897 0.991162 0.117850
2.496000 -1.696000 -0.312000 -0.048438 0.993857 0.099506
2.495000 -1.697000 -0.316000 -0.053226 0.994624 0.088824
2.491000 -1.697000 -0.319000 -0.029149 0.998017 0.055788
2.484000 -1.694000 -0.322000 0.080089 0.995769 -0.045062
2.484000 -1.696000 -0.326000 0.076879 0.996139 -0.042392
2.480000 -1.695000 -0.330000 0.072252 0.996735 -0.036047
2.482000 -1.698000 -0.334000 0.063989 0.997438 -0.031968
2.477000 -1.695000 -0.337000 0.033263 0.999211 -0.021706
2.475000 -1.696000 -0.340000 0.033263 0.999211 -0.021706
2.475000 -1.697000 -0.344000 0.022581 0.999696 -0.009900
2.471000 -1.695000 -0.347000 0.020412 0.999765 -0.007322
2.472000 -1.697000 -0.351000 0.017082 0.999819 -0.008380
2.471000 -1.697000 -0.354000 0.017082 0.999819 -0.008380
2.470000 -1.697000 -0.358000 0.033064 0.999364 -0.013337
2.468000 -1.696000 -0.361000 0.045575 0.998887 -0.012124
2.471000 -1.698000 -0.366000 0.078068 0.996794 -0.017540
2.468000 -1.696000 -0.369000 0.078068 0.996794 -0.017540
2.466000 -1.695000 -0.372000 -0.082326 -0.996441 0.018101
2.465000 -1.694000 -0.375000 -0.082326 -0.996441 0.018101
2.469000 -1.697000 -0.380000 0.132630 0.991063 -0.014237
2.469000 -1.697000 -0.383000 0.132630 0.991063 -0.014237
2.470000 -1.697000 -0.387000 0.134451 0.990874 -0.009563
2.470000 -1.696000 -0.390000 0.139850 0.990171 -0.002107
2.472000 -1.697000 -0.394000 0.117345 0.993083 -0.003992
2.473000 -1.697000 -0.398000 0.124195 0.992248 0.004299
2.471000 -1.694000 -0.401000 0.124195 0.992248 0.004299
2.476000 -1.696000 -0.405000 0.133490 0.990998 0.010214
2.479000 -1.697000 -0.409000 0.116070 0.993210 0.007866
2.482000 -1.698000 -0.412000 0.110444 0.993792 0.013371
2.483000 -1.697000 -0.416000 0.090265 0.995894 0.006870
2.489000 -1.700000 -0.420000 0.058719 0.998249 -0.007130
2.491000 -1.699000 -0.424000 0.015287 0.999415 -0.030585
2.498000 -1.702000 -0.428000 -0.002253 0.999153 -0.041099
2.500000 -1.701000 -0.431000 -0.030652 0.997154 -0.068879
2.502000 -1.700000 -0.435000 -0.044084 0.995712 -0.081326
2.505000 -1.700000 -0.438000 -0.010668 0.998459 -0.054455
2.505000 -1.698000 -0.441000 -0.010668 0.998459 -0.054455
2.512000 -1.700000 -0.445000 0.662055 0.329758 0.673011
2.519000 -1.702000 -0.450000 -0.613357 -0.378419 -0.693247
2.519000 -1.699000 -0.453000 -0.600835 -0.397850 -0.693334
2.524000 -1.699000 -0.456000 -0.594646 -0.396085 -0.699652
2.528000 -1.699000 -0.460000 -0.572021 -0.407349 -0.711940
2.532000 -1.698000 -0.463000 -0.572021 -0.407349 -0.711940
2.536000 -1.697000 -0.467000 0.561438 0.396712 0.726228
2.544000 -1.699000 -0.471000 0.561438 0.396712 0.726228
2.552000 -1.701000 -0.475000 0.552543 0.381552 0.741023
2.556000 -1.700000 -0.478000 0.539528 0.376430 0.753134
2.565000 -1.702000 -0.482000 -0.521100 -0.374030 -0.767174
2.570000 -1.701000 -0.486000 -0.497572 -0.375396 -0.781985
2.575000 -1.700000 -0.489000 -0.454681 -0.374766 -0.807970
2.576000 -1.697000 -0.492000 -0.454681 -0.374766 -0.807970
2.583000 -1.697000 -0.496000 -0.430245 -0.375326 -0.820987
2.559000 -1.676000 -0.493000 -0.454681 -0.374766 -0.807970
2.555000 -1.670000 -0.495000 -0.454681 -0.374766 -0.807970
2.554000 -1.664000 -0.496000 -0.430245 -0.375326 -0.820987
2.542000 -1.651000 -0.496000 -0.435678 -0.367817 -0.821520
2.552000 -1.653000 -0.500000 -0.401404 -0.361072 -0.841725
2.552000 -1.648000 -0.502000 -0.389202 -0.350701 -0.851781
2.551000 -1.642000 -0.504000 -0.377662 -0.340942 -0.860889
2.557000 -1.641000 -0.507000 -0.377662 -0.340942 -0.860889
2.557000 -1.635000 -0.509000 -0.346795 -0.342985 -0.872980
2.561000 -1.633000 -0.511000 -0.322284 -0.340901 -0.883131
2.584000 -1.642000 -0.518000 -0.292467 -0.330627 -0.897301
2.592000 -1.641000 -0.521000 -0.281482 -0.325470 -0.902683
2.601000 -1.641000 -0.524000 -0.277714 -0.317061 -0.906834
2.601000 -1.635000 -0.526000 -0.275227 -0.309177 -0.910308
2.599000 -1.628000 -0.527000 -0.278720 -0.292077 -0.914880
2.606000 -1.626000 -0.530000 -0.278771 -0.280744 -0.918406
2.598000 -1.615000 -0.529000 -0.285270 -0.261702 -0.922027
2.594000 -1.607000 -0.530000 -0.285270 -0.261702 -0.922027
2.590000 -1.598000 -0.530000 -0.304574 -0.217917 -0.927225
2.591000 -1.592000 -0.532000 -0.304574 -0.217917 -0.927225
2.623000 -1.605000 -0.540000 -0.296597 -0.175610 -0.938718
2.620000 -1.596000 -0.540000 -0.296597 -0.175610 -0.938718
2.629000 -1.595000 -0.543000 -0.283820 -0.165016 -0.944572
2.633000 -1.591000 -0.545000 -0.259336 -0.176392 -0.949542
2.652000 -1.595000 -0.549000 -0.217970 -0.202419 -0.954733
2.655000 -1.590000 -0.551000 -0.217970 -0.202419 -0.954733
2.661000 -1.587000 -0.553000 -0.217030 -0.174320 -0.960474
2.650000 -1.573000 -0.551000 -0.237150 -0.139398 -0.961420
2.669000 -1.577000 -0.556000 -0.272550 -0.056042 -0.960508
2.668000 -1.569000 -0.557000 -0.284050 -0.026921 -0.958431
2.664000 -1.559000 -0.556000 -0.285212 -0.016546 -0.958322
2.679000 -1.561000 -0.560000 -0.272176 -0.008346 -0.962211
2.690000 -1.560000 -0.563000 -0.268696 -0.009931 -0.963174
2.699000 -1.557000 -0.565000 -0.271251 -0.005383 -0.962493
2.720000 -1.561000 -0.569000 -0.256299 -0.009805 -0.966548
2.710000 -1.548000 -0.568000 -0.264588 -0.002354 -0.964359
2.713000 -1.542000 -0.568000 -0.262049 0.001166 -0.965054
2.736000 -1.547000 -0.573000 -0.256899 -0.002451 -0.966435
2.739000 -1.540000 -0.574000 -0.249098 0.003835 -0.968471
2.736000 -1.531000 -0.574000 -0.249648 0.006761 -0.968313
2.733000 -1.521000 -0.573000 -0.246775 0.013928 -0.968973
2.721000 -1.506000 -0.570000 -0.219524 0.005463 -0.975592
2.714000 -1.494000 -0.568000 -0.161124 -0.011494 -0.986867
2.708000 -1.483000 -0.567000 0.018239 -0.041305 -0.998980
2.703000 -1.472000 -0.566000 0.107989 -0.034880 -0.993540
2.706000 -1.465000 -0.566000 0.117091 -0.037747 -0.992404
2.709000 -1.458000 -0.566000 0.110268 -0.038424 -0.993159
2.713000 -1.452000 -0.567000 0.123908 -0.054015 -0.990822
2.716000 -1.445000 -0.567000 0.114976 -0.059728 -0.991571
2.722000 -1.440000 -0.568000 0.123435 -0.091757 -0.988101
2.723000 -1.432000 -0.567000 0.140820 -0.133128 -0.981044
2.728000 -1.426000 -0.568000 0.146565 -0.170172 -0.974454
2.732000 -1.419000 -0.568000 0.146565 -0.170172 -0.974454
2.742000 -1.416000 -0.569000 0.138912 -0.170943 -0.975439
2.754000 -1.414000 -0.571000 0.133470 -0.217900 -0.966802
2.763000 -1.410000 -0.572000 0.117216 -0.200587 -0.972638
2.766000 -1.402000 -0.571000 0.122869 -0.215052 -0.968842
2.770000 -1.396000 -0.571000 0.130329 -0.230422 -0.964324
2.780000 -1.392000 -0.572000 0.130329 -0.230422 -0.964324
2.782000 -1.384000 -0.571000 0.137256 -0.243350 -0.960178
2.790000 -1.378000 -0.572000 0.093525 -0.273777 -0.957235
2.800000 -1.374000 -0.573000 0.102796 -0.336721 -0.935977
2.814000 -1.372000 -0.574000 0.062319 -0.694481 -0.716807
2.883000 -1.397000 -0.587000 0.078473 -0.476309 -0.875769
2.906000 -1.398000 -0.591000 0.138950 -0.461701 -0.876085
2.903000 -1.388000 -0.589000 0.199889 -0.471659 -0.858826
2.904000 -1.378000 -0.587000 0.210765 -0.449469 -0.868076
2.910000 -1.372000 -0.587000 0.220152 -0.427962 -0.876574
2.912000 -1.363000 -0.586000 0.235233 -0.432299 -0.870507
2.916000 -1.356000 -0.585000 0.592107 -0.585382 -0.553839
2.921000 -1.348000 -0.584000 0.647892 -0.582535 -0.490804
2.926000 -1.341000 -0.583000 0.632409 -0.553579 -0.541857
2.933000 -1.334000 -0.583000 0.632244 -0.529756 -0.565355
2.940000 -1.328000 -0.582000 0.616091 -0.492131 -0.615012
2.945000 -1.321000 -0.581000 0.757533 -0.585585 -0.288504
2.946000 -1.311000 -0.580000 -0.077013 0.163461 -0.983539
2.952000 -1.305000 -0.579000 -0.077172 0.163632 -0.983498
2.961000 -1.299000 -0.579000 -0.078231 0.165027 -0.983182
2.966000 -1.291000 -0.578000 -0.090808 0.178249 -0.979786
2.975000 -1.285000 -0.577000 -0.090750 0.200754 -0.975429
3.007000 -1.289000 -0.581000 -0.095700 0.225443 -0.969545
3.062000 -1.303000 -0.589000 -0.086797 0.234431 -0.968250
3.069000 -1.295000 -0.588000 -0.088573 0.237605 -0.967315
3.066000 -1.284000 -0.585000 -0.088992 0.241617 -0.966282
3.067000 -1.274000 -0.583000 -0.089603 0.244348 -0.965539
3.065000 -1.263000 -0.580000 -0.089991 0.246625 -0.964924
3.064000 -1.253000 -0.578000 -0.091682 0.249672 -0.963980
3.059000 -1.241000 -0.574000 -0.091987 0.250710 -0.963682
3.062000 -1.232000 -0.572000 -0.093271 0.251966 -0.963231
3.064000 -1.223000 -0.570000 -0.094189 0.253438 -0.962755
3.066000 -1.214000 -0.568000 -0.095295 0.255004 -0.962233
3.067000 -1.204000 -0.565000 -0.001517 0.260084 -0.965585
3.068000 -1.194000 -0.562000 -0.067456 0.264148 -0.962120
3.066000 -1.183000 -0.559000 -0.108321 0.266869 -0.957626
3.069000 -1.175000 -0.557000 -0.144297 0.269194 -0.952215
3.060000 -1.161000 -0.552000 -0.159228 0.271100 -0.949290
3.067000 -1.153000 -0.551000 -0.062672 0.279893 -0.957983
3.066000 -1.143000 -0.548000 -0.041011 0.282113 -0.958504
3.066000 -1.133000 -0.545000 -0.041069 0.283907 -0.957972
3.066000 -1.123000 -0.542000 -0.041593 0.285386 -0.957510
3.070000 -1.114000 -0.539000 -0.041829 0.286276 -0.957234
3.064000 -1.102000 -0.535000 -0.042699 0.287727 -0.956760
3.061000 -1.091000 -0.532000 -0.044131 0.290064 -0.955989
3.063000 -1.082000 -0.529000 -0.045141 0.292160 -0.955303
3.058000 -1.070000 -0.525000 -0.046478 0.294523 -0.954514
3.058000 -1.060000 -0.521000 -0.047274 0.298879 -0.953119
3.087000 -1.060000 -0.523000 -0.048195 0.299015 -0.953030
3.117000 -1.061000 -0.525000 -0.049658 0.300749 -0.952410
3.147000 -1.060000 -0.526000 -0.050058 0.302630 -0.951793
3.184000 -1.063000 -0.529000 -0.051679 0.289371 -0.955821
3.211000 -1.061000 -0.530000 -0.051845 0.296053 -0.953763
3.245000 -1.062000 -0.532000 -0.052874 0.270664 -0.961221
3.278000 -1.062000 -0.534000 -0.050591 0.170874 -0.983993
3.314000 -1.063000 -0.536000 -0.038037 0.524547 -0.850531
3.345000 -1.063000 -0.537000 -0.039678 0.418636 -0.907287
3.381000 -1.063000 -0.539000 -0.036568 0.576563 -0.816234
3.418000 -1.064000 -0.541000 -0.054802 -0.071887 -0.995906
3.455000 -1.064000 -0.543000 -0.020437 0.771753 -0.635594
3.493000 -1.065000 -0.545000 -0.033957 0.490472 -0.870795
3.529000 -1.065000 -0.546000 -0.021714 0.649387 -0.760148
3.574000 -1.067000 -0.549000 -0.020872 0.657686 -0.753003
3.615000 -1.068000 -0.551000 -0.020166 0.665479 -0.746144
3.727000 -1.089000 -0.564000 0.000000 0.000000 1.000000
3.853000 -1.113000 -0.578000 -0.038031 0.371200 -0.927774
3.884000 -1.110000 -0.578000 -0.038031 0.371200 -0.927774
3.874000 -1.095000 -0.572000 -0.038931 0.374001 -0.926611
3.860000 -1.079000 -0.565000 -0.038880 0.374843 -0.926273
3.860000 -1.067000 -0.560000 -0.039626 0.375106 -0.926135
3.860000 -1.055000 -0.555000 -0.037811 0.377012 -0.925436
3.859000 -1.042000 -0.550000 -0.036324 0.377604 -0.925255
3.857000 -1.030000 -0.545000 -0.036088 0.377952 -0.925122
3.853000 -1.017000 -0.539000 -0.035735 0.380757 -0.923984
3.851000 -1.004000 -0.534000 -0.059607 0.378145 -0.923825
3.850000 -0.992000 -0.529000 -0.076703 0.376290 -0.923322
3.843000 -0.978000 -0.523000 -0.077990 0.376872 -0.922976
3.846000 -0.967000 -0.518000 -0.084455 0.377920 -0.921978
3.849000 -0.956000 -0.514000 -0.000780 0.395322 -0.918542
3.843000 -0.942000 -0.508000 0.996342 0.083125 -0.019837
3.836000 -0.929000 -0.502000 0.996601 0.074631 -0.034891
3.836000 -0.917000 -0.497000 0.995680 0.078260 -0.049968
3.832000 -0.904000 -0.491000 0.993351 0.065450 -0.094715
3.831000 -0.892000 -0.486000 0.992338 0.077612 -0.096137
3.828000 -0.880000 -0.480000 0.991202 0.085381 -0.101135
3.833000 -0.869000 -0.475000 0.991305 0.086469 -0.099187
3.885000 -0.869000 -0.477000 0.932467 -0.086781 -0.350678
4.099000 -0.904000 -0.497000 0.000000 0.000000 1.000000
4.311000 -0.938000 -0.517000 -0.011977 0.413343 -0.910497
4.374000 -0.939000 -0.518000 -0.012605 0.415938 -0.909305
4.372000 -0.925000 -0.512000 -0.012605 0.415938 -0.909305
4.372000 -0.911000 -0.506000 -0.007265 0.415890 -0.909386
4.374000 -0.899000 -0.500000 -0.007265 0.415890 -0.909386
4.364000 -0.883000 -0.493000 0.217990 0.096793 -0.971139
4.366000 -0.871000 -0.487000 0.217990 0.096793 -0.971139
4.370000 -0.858000 -0.481000 0.239302 0.114100 -0.964218
4.450000 -0.861000 -0.483000 -0.006014 0.424465 -0.905424
4.742000 -0.903000 -0.508000 0.000000 0.000000 1.000000
5.049000 -0.946000 -0.534000 0.000000 0.000000 1.000000
5.188000 -0.957000 -0.541000 -0.025508 0.441252 -0.897020
5.192000 -0.942000 -0.534000 0.010435 0.440612 -0.897637
5.192000 -0.927000 -0.526000 0.636768 0.145166 -0.757267
5.187000 -0.910000 -0.518000 0.638844 0.094872 -0.763464
5.191000 -0.896000 -0.511000 0.638844 0.094872 -0.763464
5.198000 -0.881000 -0.504000 0.638844 0.094872 -0.763464
5.208000 -0.868000 -0.497000 0.618831 0.055358 -0.783571
5.224000 -0.855000 -0.491000 0.593848 -0.016947 -0.804399
5.423000 -0.872000 -0.502000 0.309940 -0.219233 -0.925135
5.439000 -0.858000 -0.495000 0.374924 -0.053663 -0.925501
5.449000 -0.844000 -0.488000 0.787600 -0.542726 -0.291779
5.464000 -0.830000 -0.481000 0.797911 -0.528866 -0.289203
5.478000 -0.816000 -0.474000 0.803248 -0.520611 -0.289409
5.492000 -0.802000 -0.467000 0.809965 -0.501015 -0.304862
5.498000 -0.787000 -0.459000 0.809965 -0.501015 -0.304862
5.511000 -0.773000 -0.452000 0.820730 -0.457571 -0.342097
5.523000 -0.758000 -0.444000 0.825997 -0.433067 -0.360807
5.902000 -0.793000 -0.466000 0.283548 0.337187 -0.897723
5.877000 -0.773000 -0.454000 0.283548 0.337187 -0.897723
3.279000 -0.422000 -0.248000 0.634461 0.758504 -0.148765
3.361000 -0.422000 -0.249000 -0.632621 -0.771376 0.069061
3.346000 -0.411000 -0.243000 -0.657198 -0.750830 0.065914
3.335000 -0.400000 -0.237000 -0.669429 -0.740720 0.056555
3.319000 -0.389000 -0.231000 0.678738 0.732445 -0.053288
3.308000 -0.378000 -0.225000 0.684729 0.727247 -0.047519
3.299000 -0.367000 -0.219000 0.681570 0.729704 -0.054711
3.284000 -0.356000 -0.213000 0.697727 0.714157 -0.056183
3.273000 -0.345000 -0.207000 0.711489 0.699857 -0.063116
3.260000 -0.335000 -0.201000 0.696089 0.715617 0.057893
3.255000 -0.325000 -0.195000 0.690487 0.721102 0.056908
3.248000 -0.315000 -0.190000 0.682394 0.727954 0.066488
3.231000 -0.304000 -0.184000 0.678647 0.731553 0.065339
3.222000 -0.294000 -0.178000 0.678111 0.731159 0.074644
3.205000 -0.284000 -0.172000 0.682636 0.726175 0.081713
3.196000 -0.274000 -0.166000 0.665751 0.717373 0.205311
3.185000 -0.264000 -0.160000 0.671922 0.709101 0.213768
3.172000 -0.254000 -0.155000 0.675397 0.702374 0.224745
3.165000 -0.244000 -0.149000 0.666840 0.732562 0.136668
3.155000 -0.235000 -0.143000 0.635029 0.759609 0.140476
3.149000 -0.225000 -0.138000 0.629338 0.765159 0.135886
3.135000 -0.216000 -0.132000 0.574561 0.793894 0.199026
3.114000 -0.205000 -0.126000 0.586911 0.780220 0.216316
3.045000 -0.192000 -0.118000 -0.462325 -0.570866 -0.678504
2.947000 -0.178000 -0.110000 -0.221377 -0.350026 -0.910205
2.838000 -0.163000 -0.101000 0.480074 0.726595 0.491516
2.811000 -0.154000 -0.095000 0.526549 0.849913 -0.019874
2.798000 -0.145000 -0.090000 0.561041 0.823507 -0.084077
2.789000 -0.137000 -0.085000 0.570228 0.814713 -0.105273
2.782000 -0.129000 -0.080000 0.607331 0.790261 -0.081462
2.772000 -0.121000 -0.075000 0.636084 0.768566 -0.068581
2.759000 -0.113000 -0.070000 -0.658076 -0.751712 0.043195
2.750000 -0.105000 -0.065000 -0.661462 -0.749028 0.037761
2.742000 -0.097000 -0.061000 -0.682193 -0.730000 0.041381
2.738000 -0.089000 -0.056000 -0.693120 -0.718662 0.055757
2.729000 -0.081000 -0.051000 0.714561 0.696809 -0.062122
2.718000 -0.074000 -0.046000 0.737351 0.672255 -0.066225
2.718000 -0.066000 -0.041000 0.733862 0.676074 -0.066113
2.710000 -0.058000 -0.037000 0.733001 0.677138 -0.064758
2.705000 -0.051000 -0.032000 0.717023 0.695356 -0.048551
2.694000 -0.043000 -0.027000 -0.671290 -0.741113 0.010984
2.692000 -0.036000 -0.023000 -0.658478 -0.752541 -0.009355
2.678000 -0.028000 -0.018000 -0.620889 -0.783122 -0.034894
2.664000 -0.021000 -0.013000 -0.686909 -0.720695 -0.093567
2.659000 -0.014000 -0.008000 0.712590 0.701580 -0.000628
2.649000 -0.006000 -0.004000 0.603020 0.785275 -0.140389
2.644000 0.000000 0.000000 0.354938 0.923658 0.144479
2.638000 0.007000 0.005000 -0.646548 -0.721311 0.248367
2.630000 0.014000 0.009000 -0.645283 -0.713576 0.272799
2.618000 0.021000 0.014000 -0.636439 -0.757049 0.147720
2.614000 0.028000 0.018000 -0.627830 -0.770224 0.112182
2.605000 0.035000 0.023000 0.766214 0.635526 -0.094989
2.600000 0.042000 0.028000 0.919914 0.260571 -0.293021
2.605000 0.049000 0.032000 0.958559 0.098292 -0.267401
2.640000 0.057000 0.038000 0.665074 -0.650811 -0.366225
2.673000 0.065000 0.043000 0.293411 -0.169047 -0.940921
2.639000 0.071000 0.047000 0.464333 -0.754548 -0.463737
2.656000 0.079000 0.052000 -0.462963 0.569444 0.679263
2.684000 0.087000 0.058000 -0.501596 0.461785 0.731544
2.689000 0.094000 0.063000 -0.395517 0.559649 0.728258
2.707000 0.102000 0.068000 0.324769 -0.490646 -0.808574
2.788000 0.113000 0.075000 0.348074 -0.426842 -0.834656
2.839000 0.122000 0.082000 -0.581942 0.704935 0.405475
2.866000 0.131000 0.088000 0.722841 -0.679207 -0.127194
2.875000 0.139000 0.093000 0.703790 -0.701734 -0.110675
2.885000 0.147000 0.099000 0.698878 -0.711463 -0.073417
2.892000 0.156000 0.105000 0.725687 -0.686608 -0.044128
2.898000 0.163000 0.110000 0.507230 -0.860717 -0.043405
2.971000 0.176000 0.118000 0.179975 -0.982407 0.049852
3.079000 0.190000 0.128000 -0.418880 0.908017 -0.006710
3.119000 0.201000 0.136000 0.744047 -0.654967 -0.131959
3.129000 0.210000 0.142000 0.744047 -0.654967 -0.131959
3.134000 0.218000 0.148000 0.744047 -0.654967 -0.131959
3.143000 0.227000 0.155000 0.804332 -0.583015 -0.114641
